block_id,doc_id,block_type,content
Zurich_historic_en_b10,Zurich_historic_en,text,"The oldest settlement indications on city territory are flint tools from the Mesolithic found at Katzensee. Numerous finds on and in the lower lake basin testify to significant settlement during the Neolithic and Bronze Age in the period from about 4300 to 800 BC. The oldest pile dwelling finds originate from the former island Kleiner Hafner in front of Bellevue. Remains of prehistoric land settlements are only sporadically recorded. At Letten and near Rathausbrücke, metal objects from the Bronze Age were found in the Limmat, possibly deposited there as votive offerings. In the Hallstatt and early La Tène periods, a significant central settlement was located on the Uetliberg. Burial mounds from this period examined in Höngg, Balgrist and Burghölzli contained burials with partly rich grave goods. From the early and middle La Tène period, sporadic grave finds are known within the city area."
Zurich_historic_en_b11,Zurich_historic_en,heading,"Late La Tène period, Roman era, Merovingian period"
Zurich_historic_en_b12,Zurich_historic_en,text,"On the left side of the Limmat, on the moraine hill with the elevations Lindenhof, St. Petershügel and the today dismantled Sihlbühl in the north, a Celtic oppidum is verifiable from 80 BC onwards, in which a wealthy leadership class among other things operated a mint. The puzzling find of a lump consisting of over 17,000 fused Celtic coins from around 100 BC, which was uncovered on the southern Bahnhofstrasse, suggests a votive deposit in water."
Zurich_historic_en_b13,Zurich_historic_en,text,"Pair of bird-shaped fibulae from the richly furnished woman's grave on Bäckerstrasse, 6th century (Swiss National Museum, Zurich)."
Zurich_historic_en_b14,Zurich_historic_en,text,"Settlement continued continuously in Roman times. Contrary to earlier views, the stationing of Roman military did not occur only during the Alpine campaign 16-15 BC, but already from 40 or 30 BC in the existing Celtic settlement. This is indicated by finds of military equipment and imported goods from the Mediterranean region such as thin-walled ceramics, sigillata tableware and oil lamps with pictorial motifs. On both sides of the Limmat, a civilian small-town center (vicus?) developed. A gravestone dated around 200 names the Statio Turicensis, a customs station of the Gallic customs for trade in the border area to Rhaetia. A public bath stood at the bay under Weinplatz. A harbor and river crossing are suspected near Rathausbrücke. On the Grosse Hafner, a former island in front of Seefeld, there was an island sanctuary used from the 1st to 4th centuries, which according to dendrochronology was newly built in 122 on a round plan with wooden posts. Another temple possibly existed in the round building uncovered at Storchengasse. The dedicatory stone donated by bear hunters (ursari) to the deities Diana and Silvanus and a hoard of gold jewelry possibly indicate another sanctuary in the Oetenbach area. A fragment of a four-god stone comes from the base of a Jupiter giant statue. On the archaeologically investigated residential buildings, the transition to stone construction can be observed around 70."
Zurich_historic_en_b15,Zurich_historic_en,text,"In late Roman times, probably in the early 4th century, the summit of the Lindenhof hill was fortified with a castellum, which offered residence and refuge to the civilian population even after the withdrawal of the troops and the end of Western Roman administration. The burials examined in the Bäckerstrasse cemetery from the 6th century suggest a majority Roman-speaking population. Among them is a woman's grave with a Germanic fibula costume pointing towards the Frankish area. The plate and wall graves investigated on St. Petershügel were built using mortar, plaster and lime whitewash. They prove that building techniques introduced in Roman times were used in a 7th-century cemetery. The grave goods of two swords (spatha, sax) in a male grave follow Germanic burial customs. Within the castellum, several stone buildings were erected in the 7th and 8th centuries after terrain works. Remains of wooden houses from the same time were found in Niederdorf."
Zurich_historic_en_b16,Zurich_historic_en,heading,City of kings and dukes (8th to 12th century)
Zurich_historic_en_b17,Zurich_historic_en,text,"In the 8th and 9th centuries, Zurich was the center of an extensive Carolingian imperial estate complex of political and economic importance. With the fiscus Zurich created around 760, an administrative organization emerged that referred to functions of the old castellum site. This included the royal court, which among other things included the Albis forest and properties in Uri and whose economic center was the Stadelhof. Ludwig the German equipped the Fraumünster monastery with this in a deed of donation in 853. Abbesses were his daughters Hildegard and Berta, demonstrating the close connection of the convent to the royal house. Foundations of a monumental building uncovered on Lindenhof are interpreted as remains of a Carolingian palace building. For the dukes of Swabia appointed in the 10th century as bailiffs for the secular and ecclesiastical royal property, Zurich was a center of their rule. Coin minting, market and toll rights illustrate the importance of economy and trade. In the 11th and 12th centuries, economic relations up to the Baltic Sea area are documented."
Zurich_historic_en_b18,Zurich_historic_en,text,"After 1000, royal visits to Zurich resumed: Henry III stayed six times in the palace on Lindenhof between 1045-1055 and had it expanded into a residence with a two-story hall and chapel. After losing the function as a palace, Otto of Freising in the mid-12th century still described Zurich as the most distinguished city of Swabia. In the Staufer-Zähringer compromise of 1098, Zurich left the domain of the Staufer dukes. The counts of Lenzburg, who were already appointed as provosts and monastery bailiffs in 976, were confirmed, and the dukes of Zähringen were appointed holders of imperial rights. After the extinction of the Lenzburg line, the Zähringers were the sole city lords from 1173 to 1218. The conversion of the royal palace into a castle with towers and ditches is probably attributed to them."
Zurich_historic_en_b19,Zurich_historic_en,text,"The Fraumünster and Grossmünster convents formed in the 10th century, together with the Wasserkirche and the parish churches of St. Peter and St. Stephan, an exceptional sacred landscape shaped by the local martyr cult of Felix and Regula. The oldest archaeologically proven church of the Benedictine nunnery Fraumünster is a large hall church of the 9th century with a transept and three apses. Before it stood an early medieval post building of unknown function. In its early period, the monastery had an enclosure with a ditch. The collegiate church Grossmünster was regarded as the place of burial of the city saints. The passion story written down at the end of the 8th century reports miracles at their graves, suggesting that a cult building already existed at that time. It is unknown whether Charlemagne, revered as the founder, had sought after the burial site. The Grossmünster church was rebuilt in late Romanesque style between 1100 and 1230, replacing a predecessor building. The Wasserkirche, whose oldest predecessor can be dated to 1000, houses the martyr's stone. This indicated the spot on a Limmat island that was venerated as the place of the beheading of the city saints. The church of St. Peter, first mentioned in 857, is attested as a parish church from the 12th century; it possibly followed on the vanished church of St. Stephan west of Lindenhof. Due to a donation, the Augustinian canons' monastery of St. Martin was founded on Zurichberg in 1127."
Zurich_historic_en_b20,Zurich_historic_en,text,"Written sources from the 8th century provide clues about the settlement's topography: castrum, castellum and civitas refer to the castellum or castle site; vicus to the unfortified settlement parts; villa and curtis to the farmsteads. From Carolingian times come wooden buildings near Fraumünster and embankments for a probable embankment at the eastern Limmat bank. The expanded defensive ditch of Lindenhof at upper Rennweg is dated to the 10th-11th century. The intensive building activity of the 12th century was also recorded in written sources. Archaeologically, the first extensive city wall and a bossed square stone wall on the Limmat shore are evidenced. In the eastern city district, regular sequences of building complexes, alleys and moats give the impression of planned plots. The four-story core building of the Guild House of the Carpenters is dendro-dated to 1156."
Zurich_historic_en_b21,Zurich_historic_en,heading,Rule and politics from the High Middle Ages to the end of the 18th century
Zurich_historic_en_b22,Zurich_historic_en,heading,The city becomes independent
Zurich_historic_en_b23,Zurich_historic_en,text,"The imperial bailiwick Zurich, assigned in 1098 to the Dukes of Zähringen, continued after their extinction in 1218 but was no longer granted by the king as a hereditary office to a prince, rather limited in time to an imperial official, usually coming from the citizenry. The imperial immediacy of the city, certified several times until 1512 by emperor and empire, formed the basis for the gradual development of municipal self-government. The old center of power on Lindenhof must have been destroyed by citizens in the early 13th century, long before 1271 according to written records."
Zurich_historic_en_b24,Zurich_historic_en,text,"Like the Grossmünster chapter, the Fraumünster chapter was freed from bailiff interference. Its abbess attained the rank of imperial princess (attested from 1234), appointed the mayor early on, and influenced the election of other officials. She granted the coin and toll rights, determined minting standards and measures, and long also certified municipal legal transactions with her seal. From the late 13th century, the manorial rights and prerogatives of the abbey increasingly came under the influence of the economically empowered bourgeoisie, for example in the form of fixed-term grants of coinage rights (similar to market or toll rights). However, lower jurisdiction remained with the convent. The abbess also certified the ""Sworn Letters"" and law books until Emperor Sigismund allowed the citizenry in 1433 to change legal texts independently. Due to the economic decline of Fraumünster, the city increasingly intervened in monastery affairs in the late Middle Ages. Although economic conditions improved, the monastery was dissolved in the Reformation in 1524 and its property confiscated. The city combined the Fraumünster estate into the Fraumünster office. The former monastery's assets were administered separately from the other monastic holdings, and the office of Obmann established in 1533 to manage it."
Zurich_historic_en_b25,Zurich_historic_en,heading,Municipal constitution and city institutions
Zurich_historic_en_b26,Zurich_historic_en,text,"Oldest seal stamp of the city of Zurich, 1347 (State Archives Zurich, OBJ 19)."
Zurich_historic_en_b27,Zurich_historic_en,text,"A council is attested in Zurich from 1220. Since the imperial bailiff presided over the council, it is assumed that it evolved from the imperial bailiff's court. Until the mid-13th century, the exact competences of the council are not known, but its members initially mainly appeared as witnesses in property transfers. From 1250, it is better traceable through council lists (fully mentioned in 1252). The council of twelve members, consisting of knights and citizens, divided itself into fasten (Lent), summer, and autumn councils, each with a term of four months. This document was issued in the town hall mentioned first in 1252 (in domo nostrae universitatis). The judge's letter first drafted around 1250 is the oldest codification of the city's laws. In the renewed version of 1304, the formation of guilds as political groups was forbidden, but they remained as trade guilds."
